id,subid,presence,candidate_term_left,candidate_term_right,Pivot,occurrence,full_context,annotation,justification,comment,non sure,check,tags,inclusive,global_freq,exclusive
H07,H7_economy_24,both,['año'],"['años', 'diez años']",un_ART_un año_NC_año ahora_ADV_ahora y_CC_y diez_CARD_diez años_NC_año en_PREP_en otra_QU_otro ocasión_NC_ocasión,un año ahora y diez años en otra ocasión,"que no es fortuita, que no fluctúa entre, digamos, un año ahora y diez años en otra ocasión, sino que muestra determinada regularidad habitual entre, digamos, tres",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ADV CC CARD NC PREP QU NC,False,1,True
H07,H7_economy_25,both,['ingresos'],['modo'],la_ART_el redistribución_NC_redistribución de_PREP_de los_ART_el ingresos_NC_ingreso o_CC_o de_PREP_de otro_QU_otro modo_NC_modo,la redistribución de los ingresos o de otro modo,"la propensión a consumir, sino en tomar medidas drásticas, por la redistribución de los ingresos o de otro modo, para estimular la propensión a consumir. Sin embargo, de",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC PREP ART NC CC PREP QU NC,False,2,False
H07,H7_economy_26,right,[None],['formas'],ambición_NC_ambición de_PREP_de poder_NC_poder y_CC_y autoridad_NC_autoridad y_CC_y otras_QU_otro formas_NC_forma,ambición de poder y autoridad y otras formas,"modo, pueden encontrar un desahogo en la crueldad, en temeraria ambición de poder y autoridad y otras formasde engrandecimiento personal. Es preferible que un hombre tiranice su saldo",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC PREP NC CC NC CC QU NC,False,2,True
H07,H7_economy_27,left,"['tasa', 'interés', 'tasa de interés']",[None],"la_ART_el tasa_NC_tasa de_PREP_de interés_NC_interés y_CC_y,_CM_, quizá_ADV_quizá,_CM_, por_PREP_por otros_QU_otro medios_NC_medio",la tasa de interés y quizá por otros medios,"propensión a consumir a través de su sistema de impuestos, fijando la tasa de interés y quizá por otros medios. Por otra parte, parece improbable que la influencia de la",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC PREP NC CC ADV PREP QU NC,False,1,True
H07,H7_economy_28,both,"['comportamiento', 'real']","['más', 'factores']","comportamiento_NC_comportamiento real_ADJ_real y_CC_y,_CM_, todavía_ADV_todavía más_ADV_más acusadamente_ADV_acusado,_CM_, otros_QU_otro factores_NC_factor",comportamiento real y todavía más acusadamente otros factores,"del débil y defensores de la fe cristiana, mientras que su comportamiento real y todavía más acusadamente otros factoresque habían producido y mantenido en existencia la estructura social de su",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC ADJ CC ADV ADV ADV QU NC,False,1,True
H07,H7_economy_29,right,[None],['clase'],un_ART_un observador_NC_observador situado_VLadj_situar en_PREP_en otro_QU_otro tiempo_NC_tiempo y_CC_y en_PREP_en otra_QU_otro clase_NC_clase,un observador situado en otro tiempo y en otra clase,tienen que presentar un aspecto muy diferente de ése si los contempla un observador situado en otro tiempo y en otra clase. Marx llamó ideologías [5] a esos sistemas de ideas,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC VLadj PREP QU NC CC PREP QU NC,False,1,True
H07,H7_economy_30,left,['modo'],[None],realidades_NC_realidad de_PREP_de un_ART_un modo_NC_modo característicamente_ADV_característico tendencioso_ADJ_tendencioso o_CC_o deformado_VLadj_deformar._FS_. Otra_QU_otro cuestión_NC_cuestión,realidades de un modo característicamente tendencioso o deformado Otra cuestión,la estructura social objetiva subyacente; y que tienden a reflejar esas realidades de un modo característicamente tendencioso o deformado Otra cuestiónes la de si esas realidades se pueden o no se pueden,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC PREP ART NC ADV ADJ CC VLadj QU NC,False,1,True
H07,H7_economy_31,both,['escuelas'],['casos'],veces_NC_vez de_PREP_de esas_DM_ese escuelas_NC_escuela e_CC_y independientemente_ADV_independiente|independientemente en_PREP_en otros_QU_otro casos_NC_caso,veces de esas escuelas e independientemente en otros casos,". Durante los siglos XIX y XIII se desarrollaron, partiendo a veces de esas escuelas e independientemente en otros casos, las "" universidades "", asociaciones corporativas de maestros, como",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC PREP DM NC CC ADV PREP QU NC,False,1,True
H07,H7_economy_32,both,['tecnología'],['condiciones'],la_ART_el tecnología_NC_tecnología y_CC_y las_ART_el demás_QU_demás condiciones_NC_condición,la tecnología y las demás condiciones,"correcciones) con la jornada de trabajo de dicho hombre. Si la tecnología y las demás condicionesde la producción permanecieran rigurosamente invariables, este procedimiento nos podría dar",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC CC ART QU NC,False,1,True
H07,H7_economy_33,left,['hechos'],[None],"unas_ART_un veces_NC_vez cuerpos_NC_cuerpo varios_QU_varios de_PREP_de hechos_NC_hecho y_CC_y,_CM_, otras_QU_otro veces_NC_vez",unas veces cuerpos varios de hechos y otras veces,"economometría '. [3] Como 'estadística 'acabó significando unas veces cuerpos varios de hechos y otras veces, tipos varios de métodos, no tiene nada de sorprendente que",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC NC QU PREP NC CC QU NC,False,1,True
H07,H7_economy_34,none,[None],[None],la_ART_el mortalidad_NC_mortalidad en_PREP_en las_ART_el ciudades_NC_ciudad y_CC_y en_PREP_en el_ART_el campo_NC_campo y_CC_y de_PREP_de otras_QU_otro cuestiones_NC_cuestión,la mortalidad en las ciudades y en el campo y de otras cuestiones,", de la distribución de edad, del status matrimonial, de la mortalidad en las ciudades y en el campo y de otras cuestionesemparentadas con ésas. Las secciones VIII-XIII están dedicadas a asuntos de",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC PREP ART NC CC PREP ART NC CC PREP QU NC,False,1,True
H07,H7_economy_35,left,['existente'],[None],plata_NC_plata existente_ADJ_existente en_PREP_en Inglaterra_NP_Inglaterra y_CC_y en_PREP_en otros_QU_otro países_NC_país,plata existente en Inglaterra y en otros países,la del consumo de carne y la cantidad de oro y de plata existente en Inglaterra y en otros países. CAPÍTULO 2 TRASFONDO POLÍTICO-SOCIAL Durante la última década anterior a la,« OUI »,OUI;Il y a une relation d'hyperonymie entre deux CT que n'appartient pas au domaine,,False,,NC ADJ PREP NP CC PREP QU NC,True,1,False
H07,H7_economy_36,left,['pobres'],[None],las_ART_el leyes_NC_ley de_PREP_de pobres_ADJ_pobre y_CC_y de_PREP_de otros_QU_otro temas_NC_tema,las leyes de pobres y de otros temas,"cátedra era una fundación del arzobispo Whately. Escribió también acerca de las leyes de pobres y de otros temas, pero la única publicación suya que hemos de recordar es:",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC PREP ADJ CC PREP QU NC,False,1,True
H07,H7_economy_37,both,['idea'],['utilizar'],"La_ART_el idea_NC_idea tiene_VLfin_tener interesantes_ADJ_interesante implicaciones_NC_implicación y_CC_y se_SE_se puede_VMfin_poder utilizar_VLinf_utilizar,_CM_, entre_PREP_entre otras_QU_otro cosas_NC_cosa",La idea tiene interesantes implicaciones y se puede utilizar entre otras cosas,"salario maximizará la renta que los trabajadores reciban de su inversión. La idea tiene interesantes implicaciones y se puede utilizar entre otras cosas, en ciertos esquemas de participación en beneficios. Pero, como",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",en otras/entre otroas,False,,ART NC VLfin ADJ NC CC SE VMfin VLinf PREP QU NC,False,1,True
H07,H7_economy_38,none,[None],[None],los_ART_el Estados_NC_estado Unidos_NP_Unidos y_CC_y otros_QU_otro países_NC_país,los Estados Unidos y otros países,"que emprendió. A partir de 1821 vagabundeó por el Canadá, los Estados Unidos y otros países, incluidas las islas Hawai, realizando en todas partes rudos trabajos",« OUI »,OUI;Il y a une relation d'hyperonymie entre deux CT que n'appartient pas au domaine,,False,,ART NC NP CC QU NC,True,2,False
H07,H7_economy_39,none,[None],[None],filosofía_NC_filosofía y_CC_y otros_QU_otro elementos_NC_elemento,filosofía y otros elementos,"a los ideales del Verein -sin duda glorificados con un poco de filosofía y otros elementosde la cultura alemana-, no puede sorprendernos que la oferta se",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC CC QU NC,False,2,True
H07,H7_economy_40,right,[None],['tipo'],un_ART_un juicio_NC_juicio moral_ADJ_moral o_CC_o de_PREP_de otro_QU_otro tipo_NC_tipo,un juicio moral o de otro tipo,", plantear la cuestión de si los economistas tienen derecho a emitir un juicio moral o de otro tiposobre los fenómenos que analizan. Durante la primera década del siglo",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ADJ CC PREP QU NC,False,1,True
H07,H7_economy_41,both,['febrero'],['febrero'],febrero_NC_febrero de_PREP_de 1934_CARD_@card@ y_CC_y febrero_NC_febrero de_PREP_de 1936_CARD_@card@._FS_. Otro_QU_otro ejemplo_NC_ejemplo,febrero de y febrero de Otro ejemplo,"Véase al menos la discusión en la Review of Economic Studies, febrero de y febrero de Otro ejemplode este tipo de artificio < gadget > es la mediación del",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC PREP CARD CC NC PREP CARD QU NC,False,1,True
H07,H7_economy_42,left,"['efectos', 'ideas', 'efectos perturbadores']",[None],los_ART_el efectos_NC_efecto perturbadores_ADJ_perturbador de_PREP_de otras_QU_otro ideas_NC_idea científicas_ADJ_científico o_CC_o de_PREP_de otros_QU_otro aspectos_NC_aspecto,los efectos perturbadores de otras ideas científicas o de otros aspectos,y entusiasmo y la capacidad de aferrarse a ella y apartarse de los efectos perturbadores de otras ideas científicas o de otros aspectosde la situación. [7] En su Prólogo y en,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ADJ PREP QU NC ADJ CC PREP QU NC,False,1,True
H07,H7_economy_43,both,['uso'],['uso'],uso_NC_uso del_PDEL_del léxico_NC_léxico son_VSfin_ser Frisch_NP_Frisch y_CC_y Hicks_NP_Hicks._FS_. Ejemplos_NC_ejemplo destacados_VLadj_destacar de_PREP_de otro_QU_otro uso_NC_uso,uso del léxico son Frisch y Hicks Ejemplos destacados de otro uso,"dinámica con la teoría del crecimiento. Las principales autoridades de nuestro uso del léxico son Frisch y Hicks Ejemplos destacados de otro usoson HARROD (véase particularmente Towards a Dynamic Economics, 1948)",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC PDEL NC VSfin NP CC NP NC VLadj PREP QU NC,False,1,True
H07,H7_economy_44,none,[None],[None],Francia_NP_Francia e_CC_y Italia_NP_Italia)_RP_)._FS_. Por_PREP_por otra_QU_otro parte_NC_parte,Francia e Italia Por otra parte,"los turistas procedieron de cuatro países: Reino Unido, Alemania, Francia e Italia Por otra parte, las dos vías utilizadas preferentemente para entrar en España fueron el",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",por otra parte,False,,NP CC NP PREP QU NC,False,1,True
H07,H7_economy_45,right,[None],['industrias'],Petróleo_NC_petróleo y_CC_y químicas_NC_química._FS_. Comunicaciones_NC_comunicación._FS_. Otras_QU_otro industrias_NC_industria,Petróleo y químicas Comunicaciones Otras industrias,. Electricidad. Alimentación. Construcción. Inversión mobiliaria. Siderometalurgia. Petróleo y químicas Comunicaciones Otras industriasy servicios. NOTAS: - Base a 1 de enero de,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC CC NC NC QU NC,False,1,True
H08,H8_economy_1,both,"['factores', 'producción']",['trabajadores'],"los_ART_el factores_NC_factor de_PREP_de la_ART_el producción_NC_producción,_CM_, y_CC_y en_PREP_en particular_ADJ_particular los_ART_el trabajadores_NC_trabajador,_CM_,",los factores de la producción y en particular los trabajadores,"unidades de costo. Este resultado es consecuencia del supuesto de que los factores de la producción y en particular los trabajadoresestán dispuestos a resistirse a una reducción en sus remuneraciones monetarias,",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,True,,ART NC PREP ART NC CC PREP ADJ ART NC,True,2,False
H09,H9_economy_1,both,['aranceles'],"['tasa', 'más', 'baja']","los_ART_el aranceles_NC_arancel al_PAL_al 10_CARD_@card@ %_PERCT_%,_CM_, la_ART_el tasa_NC_tasa más_ADV_más baja_ADJ_bajo",los aranceles al la tasa más baja,el período de 1985Ð94. Los cuatro Estados de Europa central redujeron los aranceles al la tasa más bajade los grupos de países del Banco. Las tasas de inversión,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC PAL CARD PERCT ART NC ADV ADJ,False,1,True
H09,H9_economy_2,both,['comercio'],['más'],"apertura_NC_apertura del_PDEL_del comercio_NC_comercio,_CM_, las_ART_el políticas_NC_política internas_ADJ_interno son_VSfin_ser cada_QU_cada vez_NC_vez más_ADV_más importantes_ADJ_importante",apertura del comercio las políticas internas son cada vez más importantes,"aceleración y ampliación de los flujos de capital y a la mayor apertura del comercio las políticas internas son cada vez más importantespara los trabajadores. El éxito tiene un efecto multiplicador, porque",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC PDEL NC ART NC ADJ VSfin QU NC ADV ADJ,False,1,True
