id,subid,presence,candidate_term_left,candidate_term_right,occurrence,full_context,annotation,justification,comment,non sure,check,Pivot,tags,inclusive,exclusive,global_freq
H06,H6_medicine_57,both,"['infección', 'virus', 'sida', 'infección del virus']","['agentes', 'infecciosos', 'agentes infecciosos']",la infección del virus del sida y otros agentes infecciosos,"químicas (espermicidas u otras formulaciones más selectivas). Para evitar la infección del virus del sida y otros agentes infecciosos, la barrera química tendría que cubrir, cuando menos, la",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"la_ART_el infección_NC_infección del_PDEL_del virus_NC_virus del_PDEL_del sida_NC_sida y_CC_y otros_QU_otro agentes_NC_agente infecciosos_ADJ_infeccioso
la_ART_el infección_NC_infección del_PDEL_del virus_NC_virus del_PDEL_del sida_NC_sida y_CC_y otros_QU_otro agentes_NC_agente infecciosos_ADJ_infeccioso",ART NC PDEL NC PDEL NC CC QU NC ADJ ART NC PDEL NC PDEL NC CC QU NC ADJ,True,False,2
H06,H6_medicine_107,both,['esquizofrenia'],['principales'],la esquizofrenia y otras psicosis principales,"la hipertensión esencial, la diabetes, la enfermedad de arteras coronarlas la esquizofrenia y otras psicosis principaleslas imperfecciones del tratamiento reflejan la ignorancia de la etiología. Enfermedades",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,",_CM_, la_ART_el esquizofrenia_NC_esquizofrenia y_CC_y otras_QU_otro psicosis_NC_psicosis principales_ADJ_principal",CM ART NC CC QU NC ADJ,True,False,1
H06,H6_medicine_154,both,"['donde', 'zinc']","['iones', 'iones metálicos']",crea una zona donde el zinc y otros iones metálicos,"La sustitución de cinco aminoácidos diversos por cinco unidades del aminoácido histidina crea una zona donde el zinc y otros iones metálicospueden trabarse a la proteína y, con ello, bloquear la",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"Series([], )",VLfin ART NC ADV ART NC CC QU NC ADJ,True,False,1
H06,H6_medicine_83,both,"['selecciona', 'cadena', 'cadena ligera']",['combinación'],se selecciona para la cadena ligera y otra combinación de,"linfocitos B 'una combinación específica de segmentos aislados V y J se selecciona para la cadena ligera y otra combinación desegmentos aislados V, J y D se selecciona para la cadena",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,se_SE_se selecciona_VLfin_seleccionar para_PREP_para la_ART_el cadena_NC_cadena ligera_ADJ_ligero y_CC_y otra_QU_otro combinación_NC_combinación de_PREP_de,SE VLfin PREP ART NC ADJ CC QU NC PREP,False,True,1
H06,H6_medicine_54,left,"['sustancias', 'espermicidas']",[None],sustancias espermicidas y otros medios contra,"Los anticonceptivos del futuro Habrá claros avances en implantaciones sustancias espermicidas y otros medios contrala fecundación. Con la gama de anticonceptivos disponibles, ¿ se",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,",_CM_, sustancias_NC_sustancia espermicidas_ADJ_espermicidas y_CC_y otros_QU_otro medios_NC_medio contra_PREP_contra
       sustancias_NC_sustancia espermicidas_ADJ_espermicidas y_CC_y otros_QU_otro medios_NC_medio contra_PREP_contra",CM NC ADJ CC QU NC PREP NC ADJ CC QU NC PREP,True,False,2
H06,H6_medicine_131,both,"['distancia', 'genes']","['segmentos', 'detectables']",de la distancia entre dos genes u otros segmentos detectables,"explicado, un mapa semejante usa la frecuencia de sobrecruzamiento como medida de la distancia entre dos genes u otros segmentos detectablesde ADN. Una tasa de sobrecruzamiento del 1 % entre dos",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"Series([], )",PREP ART NC PREP CARD NC CC QU NC ADJ,False,True,1
H06,H6_medicine_67,none,[None],[None],Las hadas repiten una y otra vez las,Los personajes míticos de los cuentos son a menudo músicos y narradores Las hadas repiten una y otra vez lascanciones que han oído» y pueden «seducir» a los,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,._FS_. Las_ART_el hadas_VLfin_hadar «_SYM_«repiten_VLfin_repetir una_ART_un y_CC_y otra_QU_otro vez_NC_vez las_ART_el,FS ART VLfin SYM ART CC QU NC ART,False,True,1
H06,H6_medicine_120,both,"['clonado', 'gen']",['fragmento'],la que se ha clonado el gen u otro fragmento de,realizar un southern». Vector: la molécula de DNA en la que se ha clonado el gen u otro fragmento deDNA de interés. Puede replicarse en un huésped particular. Algunos,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"Series([], )",ART CQUE SE VHfin VLadj ART NC CC QU NC PREP,True,False,1
H06,H6_medicine_59,right,[None],['técnicas'],Mediante la mamografía y otras técnicas de,"médicos seguir de cerca a los miembros de las familias genéticamente susceptibles Mediante la mamografía y otras técnicas deexamen tradicionales se pueden detectar tumores precoces. Ahora bien, como",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,._FS_. Mediante_PREP_mediante la_ART_el mamografía_NC_mamografía y_CC_y otras_QU_otro técnicas_NC_técnica de_PREP_de,FS PREP ART NC CC QU NC PREP,True,False,1
H06,H6_medicine_85,both,"['inferior', 'hombres']",['superior'],uno inferior para los hombres y otro superior para,umbral de la distribución de predisposición. Esta figura muestra dos umbrales uno inferior para los hombres y otro superior paralas mujeres (como en la estenosis pilórica). Riesgos de,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,",_CM_, uno_CARD_uno inferior_ADJ_inferior para_PREP_para los_ART_el hombres_NC_hombre y_CC_y otro_QU_otro superior_ADJ_superior para_PREP_para",CM CARD ADJ PREP ART NC CC QU ADJ PREP,False,True,1
H06,H6_medicine_188,both,['irinotecan'],['inhibidor'],excepto irinotecan u otro inhibidor de,"antibióticos, analgésicos, transfusiones, corticoides o cualquier otro tratamiento sintomático excepto irinotecan u otro inhibidor dela topoisomerasa I) y / o la asistencia de un psicoterapeuta",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,(_LP_(excepto_PREP_excepto irinotecan_VLfin_irinotecan u_CC_o otro_QU_otro inhibidor_ADJ_inhibidor de_PREP_de,LP VLfin CC QU ADJ PREP,True,False,1
H06,H6_medicine_15,both,"['virus', 'influenza']",['virus'],adaptación al frío del virus influenza y otros virus respiratorios,especies supresoras de microbacterias en el medio local. La atenuación por adaptación al frío del virus influenza y otros virus respiratoriosparece promisoria; dos microorganismos pueden crecer a temperaturas menores (32-34,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,adaptación_NC_adaptación al_PAL_al frío_NC_frío del_PDEL_del virus_NC_virus influenza_NC_influenza y_CC_y otros_QU_otro virus_NC_virus respiratorios_ADJ_respiratorio,NC PAL NC PDEL NC NC CC QU NC ADJ,True,False,1
H06,H6_medicine_41,both,"['fibrosis', 'fibrosis quística']","['enfermedades', 'enfermedades humanas']",genéticos que imiten la fibrosis quística y otras enfermedades humanas,". Prometedora resulta también la producción rápida de animales portadores de defectos genéticos que imiten la fibrosis quística y otras enfermedades humanas. Cierta información se ha recabado de los ratones, pero éstos",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,genéticos_ADJ_genético que_CQUE_que imiten_VLfin_imitar la_ART_el fibrosis_NC_fibrosis quística_ADJ_quístico y_CC_y otras_QU_otro enfermedades_NC_enfermedad humanas_ADJ_humano,ADJ CQUE VLfin ART NC ADJ CC QU NC ADJ,True,False,1
H06,H6_medicine_20,left,"['defecto', 'hereditario', 'defecto hereditario']",[None],por un defecto hereditario en uno u otro de esos,". No tardó en confirmarse que ese tipo de ceguera venía determinado por un defecto hereditario en uno u otro de esosdos genes. En el futuro, las enzimas o los propios",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,por_PREP_por un_ART_un defecto_NC_defecto hereditario_ADJ_hereditario en_PREP_en uno_CARD_uno u_CC_o otro_QU_otro de_PREP_de esos_DM_ese,PREP ART NC ADJ PREP CARD CC QU PREP DM,False,True,1
H06,H6_medicine_166,both,['cáncer'],"['patologías', 'similares', 'patologías similares']",futuro destinados a remediar el cáncer y otras patologías similares,proteínas en su propio interés. Se espera que los fármacos del futuro destinados a remediar el cáncer y otras patologías similaresconsistan en compuestos químicos que actúen sobre los proteosomas y las vías,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"Series([], )",NC VLadj PREP VLinf ART NC CC QU NC ADJ,True,False,1
H07,H7_medicine_81,left,['bacteriana'],[None],bacteriana o de otro se,"por deslizamiento entre secuencias complementarias. Antes de que una célula - bacteriana o de otro sedivida, ha de duplicarse su ADN. En este proceso complicado",« NON »,"NON;L’un des deux éléments est un candidat-terme du domaine, l’autre élément est une nominalisation ou un groupe nominal n’appartenant pas au domaine.",,False,CHECK PATRON,bacteriana_ADJ_bacteriano o_CC_o de_PREP_de otro_QU_otro tipo-_NC_tipo- se_SE_se,ADJ CC PREP QU NC SE,False,True,1
H07,H7_medicine_269,both,['célula'],['célula'],hay en la misma célula o en otra célula T,"de Fas presente en las células activadas se une al Fas que hay en la misma célula o en otra célula Tactivada, en el sitio donde se ha desencadenado la infección.",« NON »,"NON;L’un des deux éléments est un candidat-terme du domaine, l’autre élément est une nominalisation ou un groupe nominal n’appartenant pas au domaine.",,False,,hay_VHfin_haber en_PREP_en la_ART_el misma_ADJ_mismo célula_NC_célula o_CC_o en_PREP_en otra_QU_otro célula_NC_célula T_ACRNM_T,VHfin PREP ART ADJ NC CC PREP QU NC ACRNM,False,True,1
H07,H7_medicine_311,both,['sujetos'],['tipo'],en sujetos sanos o control o con otro tipo de,materna. - Identificar la mutación exclusivamente en familias afectas y no en sujetos sanos o control o con otro tipo deneuropatía óptica. - La mutación no debe coexistir con otras mutaciones,« NON »,"NON;Negation, interrogation, probabilité (pouvoir;poder)",,False,,en_PREP_en sujetos_NC_sujeto sanos_ADJ_sano o_CC_o control_NC_control o_CC_o con_PREP_con otro_QU_otro tipo_NC_tipo de_PREP_de,PREP NC ADJ CC NC CC PREP QU NC PREP,False,True,1
H07,H7_medicine_188,both,['esquizofrenia'],['principales'],la esquizofrenia y otras psicosis principales,"hipertensión esencial, la diabetes, la enfermedad de arteras coronarlas, la esquizofrenia y otras psicosis principaleslas imperfecciones del tratamiento reflejan la ignorancia de la etiología. Enfermedades",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,la_ART_el esquizofrenia_NC_esquizofrenia y_CC_y otras_QU_otro psicosis_NC_psicosis principales_ADJ_principal,ART NC CC QU NC ADJ,True,False,1
H07,H7_medicine_106,both,['alelos'],"['heterozigotos', 'alelos']",M tienen alelos M y los heterozigotos MN tienen otros alelos,"MN y 16 del tipo N. Los 36 individuos del tipo M tienen alelos M y los heterozigotos MN tienen otros alelosM. Es decir, en la población hay 72 + 48",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,M_ALFS_M tienen_VLfin_tener 72_CARD_@card@ alelos_NC_alelo M_ALFS_M y_CC_y los_ART_el 49_CARD_@card@ heterozigotos_NC_heterozigoto MN_NP_MN tienen_VLfin_tener otros_QU_otro 48_CARD_@card@ alelos_NC_alelo,ALFS VLfin CARD NC ALFS CC ART CARD NC NP VLfin QU CARD NC,True,False,1
H07,H7_medicine_90,both,"['infección', 'virus', 'sida', 'infección del virus']","['agentes', 'infecciosos', 'agentes infecciosos']",la infección del virus del sida y otros agentes infecciosos,"químicas (espermicidas u otras formulaciones más selectivas). Para evitar la infección del virus del sida y otros agentes infecciosos, la barrera química tendría que cubrir, cuando menos, la",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"la_ART_el infección_NC_infección del_PDEL_del virus_NC_virus del_PDEL_del sida_NC_sida y_CC_y otros_QU_otro agentes_NC_agente infecciosos_ADJ_infeccioso
la_ART_el infección_NC_infección del_PDEL_del virus_NC_virus del_PDEL_del sida_NC_sida y_CC_y otros_QU_otro agentes_NC_agente infecciosos_ADJ_infeccioso",ART NC PDEL NC PDEL NC CC QU NC ADJ ART NC PDEL NC PDEL NC CC QU NC ADJ,True,False,2
H07,H7_medicine_313,both,"['inicialmente', 'rutinario']",['posteriormente'],utilizó inicialmente un procedimiento rutinario y posteriormente otros de los,familias estudiadas en Canadá a la mutación 14484 en las que se utilizó inicialmente un procedimiento rutinario y posteriormente otros de losreferidos más específicos. Se han propuesto numerosas hipótesis que tratan de,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,utilizó_VLfin_utilizar inicialmente_ADV_inicial un_ART_un procedimiento_NC_procedimiento rutinario_ADJ_rutinario y_CC_y posteriormente_ADV_posterior|posteriormente otros_QU_otro de_PREP_de los_ART_el,VLfin ADV ART NC ADJ CC ADV QU PREP ART,False,True,1
H07,H7_medicine_226,both,['levaduras'],"['líneas', 'celulares', 'líneas celulares']",levaduras u otras líneas celulares,"períodos largos requiere precauciones extremas para evitar la contaminación por microorganismos, levaduras u otras líneas celularescultivadas. Los requerimientos nutricionales incluyen el uso de un medio semidefinido",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,levaduras_NC_levadura u_CC_o otras_QU_otro líneas_NC_línea celulares_ADJ_celular,NC CC QU NC ADJ,True,False,3
H07,H7_medicine_258,both,['accidentes cerebrovasculares'],"['cáncer', 'patológicas', 'condiciones patológicas']",los accidentes cerebrovasculares y el cáncer entre otras condiciones patológicas,"facilitar la aparición de la artritis reumatoide, los ataques cardíacos, los accidentes cerebrovasculares y el cáncer entre otras condiciones patológicas. Aunque se conocía desde tiempo atrás la importancia de las interacciones",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,X entre|y otras Y,False,CHECK PATRON,"los_ART_el accidentes_NC_accidente cerebrovasculares_ADJ_cerebrovascular y_CC_y el_ART_el cáncer_NC_cáncer,_CM_, entre_PREP_entre otras_QU_otro condiciones_NC_condición patológicas_ADJ_patológico",ART NC ADJ CC ART NC PREP QU NC ADJ,True,False,1
