id,subid,topic,relational_semantic_type,presence,candidate_term_left,candidate_term_right,Pivot,occurrence,full_context,annotation,justification,tags,global_freq,full_global_freq,inclusive,exclusive,comment,non sure,check,global_freq_oui,global_freq_non
H18,H18_economy_7,economy,hyp_d'inclusion,both,"['dinero', 'atributos']",['artificio'],"El_ART_el dinero_NC_dinero en_PREP_en sus_PPO_suyo atributos_NC_atributo importantes_ADJ_importante es_VSfin_ser,_CM_, sobre_PREP_sobre todo_QU_todo,_CM_, un_ART_un artificio_NC_artificio",El dinero en sus atributos importantes es sobre todo un artificio,"de la distribución y no una teoría del dinero "" autónoma. El dinero en sus atributos importantes es sobre todo un artificiosutil para ligar el presente con el futuro; y no podemos",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ART NC PREP PPO NC ADJ VSfin PREP QU ART NC,2,2,True,False,,False,,2,0
H18,H18_economy_8,economy,hyp_d'inclusion,both,"['factores', 'producción']",['trabajadores'],"los_ART_el factores_NC_factor de_PREP_de la_ART_el producción_NC_producción,_CM_, y_CC_y en_PREP_en particular_ADJ_particular los_ART_el trabajadores_NC_trabajador",los factores de la producción y en particular los trabajadores,"unidades de costo. Este resultado es consecuencia del supuesto de que los factores de la producción y en particular los trabajadores, están dispuestos a resistirse a una reducción en sus remuneraciones monetarias",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ART NC PREP ART NC CC PREP ADJ ART NC,2,2,True,False,,False,,2,0
H18,H18_economy_9,economy,hyp_d'inclusion,both,['ideas'],['relación'],"las_ART_el ideas_NC_idea o_CC_o contenidos_VLadj_contener mentales_ADJ_mental,_CM_, sobre_PREP_sobre todo_QU_todo en_PREP_en relación_NC_relación",las ideas o contenidos mentales sobre todo en relación,"origen francés y significó al principio, simplemente, el análisis de las ideas o contenidos mentales sobre todo en relacióncon las teorías de Condillac. A veces se usó también,",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC CC VLadj ADJ PREP QU PREP NC,1,1,False,True,,False,,0,1
H18,H18_economy_10,economy,hyp_d'inclusion,both,['autor'],['norteamericano'],el_ART_el autor_NC_autor es_VSfin_ser sobre_PREP_sobre todo_QU_todo norteamericano_NC_norteamericano,el autor es sobre todo norteamericano,burocracias conservadoras. El uso de 'liberal 'a que alude el autor es sobre todo norteamericano. [3] Algunos de sus puntos son discutibles. Por,« NON »,NON;L’un des deux éléments fait reference à un individu/sujet/personne,ART NC VSfin PREP QU NC,1,1,False,True,,False,,0,1
H18,H18_economy_11,economy,hyp_d'inclusion,both,"['más', 'libro', 'aportaciones originales']",['capítulos'],las_ART_el aportaciones_NC_aportación originales_ADJ_original más_ADV_más importantes_ADJ_importante del_PDEL_del libro_NC_libro -contenidas_VLfin_-contenidas sobre_PREP_sobre todo_QU_todo en_PREP_en los_ART_el capítulos_NC_capítulo,las aportaciones originales más importantes del libro sobre todo en los capítulos,"problemas económicos aparecían bajo una nueva luz. En cualquier caso, las aportaciones originales más importantes del libro sobre todo en los capítulos4-7, referentes a la diferenciación del producto y a los costes",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC ADJ ADV ADJ PDEL NC VLfin PREP QU PREP ART NC,1,1,False,True,,False,,0,1
H18,H18_economy_12,economy,hyp_d'inclusion,both,"['factores', 'produjeron', 'macrodinámica']",['macrodinámica'],"los_ART_el factores_NC_factor que_CQUE_que produjeron_VLfin_producir la_ART_el macrodinámica_NC_macrodinámica y_CC_y,_CM_, en_PREP_en particular_ADJ_particular,_CM_, la_ART_el macrodinámica_NC_macrodinámica",los factores que produjeron la macrodinámica y en particular la macrodinámica,"es una característica destacada de nuestro tiempo. El anterior análisis de los factores que produjeron la macrodinámica y en particular la macrodinámicaestadística, permite inferir que este desarrollo se habría producido aunque no",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ART NC CQUE VLfin ART NC CC PREP ADJ ART NC,2,2,True,False,,False,,2,0
H18,H18_economy_13,economy,hyp_d'inclusion,both,"['tipos', 'oficiales', 'tipos oficiales']",['influencia'],"el_ART_el mantenimiento_NC_mantenimiento de_PREP_de tipos_NC_tipo oficiales_ADJ_oficial y_CC_y,_CM_, sobre_PREP_sobre todo_QU_todo,_CM_, la_ART_el influencia_NC_influencia",el mantenimiento de tipos oficiales y sobre todo la influencia,"de incremento de tipos de interés. En la City londinense, el mantenimiento de tipos oficiales y sobre todo la influenciade la bolsa neoyorquina, más intensa que en el continente,",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP NC ADJ CC PREP QU ART NC,2,2,False,True,,False,,0,2
H18,H18_economy_14,economy,hyp_d'inclusion,left,"['comportamiento', 'expansivo', 'enero']",[None],"un_ART_un comportamiento_NC_comportamiento expansivo_ADJ_expansivo en_PREP_en enero_NMON_enero,_CM_, debido_VMadj_deber sobre_PREP_sobre todo_QU_todo al_PAL_al sector_NC_sector",un comportamiento expansivo en enero debido sobre todo al sector,"9 %. Los factores autónomos creadores de liquidez de base tuvieron un comportamiento expansivo en enero debido sobre todo al sectorexterior, de modo que disminuyeron las necesidades de liquidez del sistema",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC ADJ PREP NMON VMadj PREP QU PAL NC,1,1,False,True,,False,,0,1
H18,H18_economy_15,economy,hyp_d'inclusion,left,"['auge', 'exportaciones']",[None],"un_ART_un auge_NC_auge importante_ADJ_importante de_PREP_de las_ART_el exportaciones_NC_exportación,_CM_, en_PREP_en particular_ADJ_particular,_CM_, gracias_NC_gracia",un auge importante de las exportaciones en particular gracias,"se manifestó también en el comercio de servicios, marcado también por un auge importante de las exportaciones en particular graciasal turismo, hasta el punto que el saldo de la rúbrica",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC ADJ PREP ART NC PREP ADJ NC,2,2,False,True,,False,,0,2
H19,H19_economy_1,economy,hyp_d'inclusion,none,[None],[None],"los_ART_el países_NC_país que_CQUE_que han_VHfin_haber introducido_VLadj_introducir reformas_NC_reforma,_CM_, tales_QU_tal como_CSUBX_como Argentina_NP_Argentina",los países que han introducido reformas tales como Argentina,"de manufacturas e inversión extranjera directa. También pertenecen a este grupo los países que han introducido reformas tales como Argentina, Chile y México en América Latina; Marruecos en el Oriente",« OUI »,OUI;Il y a une relation d'hyperonymie entre deux CT que n'appartient pas au domaine,ART NC CQUE VHfin VLadj NC QU CSUBX NP,1,1,True,False,tal como,False,,1,0
H19,H19_economy_2,economy,hyp_d'inclusion,none,[None],[None],la_ART_el comunidad_NC_comunidad internacional_ADJ_internacional se_SE_se preocupe_VLfin_preocupar de_PREP_de hacer_VLinf_hacer respetar_VLinf_respetar tales_QU_tal normas_NC_norma,la comunidad internacional se preocupe de hacer respetar tales normas,". Esta es una distinción bien fundada, y es razonable que la comunidad internacional se preocupe de hacer respetar tales normas. Sin embargo, conviene que los acuerdos de comercio multilaterales se",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC ADJ SE VLfin PREP VLinf VLinf QU NC,1,1,False,True,"""tales"" ne functionne pas (je crois)",False,,0,1
H19,H19_economy_3,economy,hyp_d'inclusion,none,[None],[None],"los_ART_el estudios_NC_estudio ""_QT_"" como_CSUBX_como medida_NC_medida de_PREP_de la_ART_el experiencia_NC_experiencia tal_QU_tal vez_NC_vez",los estudios como medida de la experiencia tal vez,", el uso de los "" años transcurridos desde la terminación de los estudios como medida de la experiencia tal vezno sirva para describir adecuadamente las características de la experiencia de las",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC QT CSUBX NC PREP ART NC QU NC,1,1,False,True,"""tal"" ne functionne pas (je crois)",False,,0,1
H19,H19_economy_4,economy,hyp_d'inclusion,right,[None],['forma'],los_ART_el Precios_NC_precio de_PREP_de Ejercicio_NC_ejercicio se_SE_se fijan_VLfin_fijar de_PREP_de tal_QU_tal forma_NC_forma,los Precios de Ejercicio se fijan de tal forma,"de Precio de Ejercicio más cercano. Para las demás series, los Precios de Ejercicio se fijan de tal formaque, en relación con el primer Precio de Ejercicio, al",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP NC SE VLfin PREP QU NC,4,4,False,True,,False,,0,4
H19,H19_economy_5,economy,hyp_d'inclusion,right,[None],['forma'],los_ART_el Precios_NC_precio de_PREP_de Ejercicio_NC_ejercicio se_SE_se fijan_VLfin_fijar de_PREP_de tal_QU_tal forma_NC_forma,los Precios de Ejercicio se fijan de tal forma,"de Precio de Ejercicio más cercano. Para las demás series, los Precios de Ejercicio se fijan de tal formaque, en relación con el primer Precio de Ejercicio, al",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP NC SE VLfin PREP QU NC,4,4,False,True,,False,,0,4
H19,H19_economy_6,economy,hyp_d'inclusion,right,[None],['forma'],los_ART_el Precios_NC_precio de_PREP_de Ejercicio_NC_ejercicio se_SE_se fijan_VLfin_fijar de_PREP_de tal_QU_tal forma_NC_forma,los Precios de Ejercicio se fijan de tal forma,"de Precio de Ejercicio más cercano. Para las demás series, los Precios de Ejercicio se fijan de tal formaque, en relación con el primer Precio de Ejercicio, al",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP NC SE VLfin PREP QU NC,4,4,False,True,,False,,0,4
H19,H19_economy_7,economy,hyp_d'inclusion,right,[None],['forma'],los_ART_el Precios_NC_precio de_PREP_de Ejercicio_NC_ejercicio se_SE_se fijan_VLfin_fijar de_PREP_de tal_QU_tal forma_NC_forma,los Precios de Ejercicio se fijan de tal forma,"de Precio de Ejercicio más cercano. Para las demás series, los Precios de Ejercicio se fijan de tal formaque, en relación con el primer Precio de Ejercicio, al",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP NC SE VLfin PREP QU NC,4,4,False,True,,False,,0,4
H19,H19_economy_8,economy,hyp_d'inclusion,left,"['tamaño', 'externalidad', 'sea']",[None],el_ART_el tamaño_NC_tamaño de_PREP_de la_ART_el externalidad_NC_externalidad sea_VSfin_ser tal_QU_tal que_CQUE_que xxx_NP_xxx,el tamaño de la externalidad sea tal que xxx,"de destacar que la condición (1. 6) requiere que el tamaño de la externalidad sea tal que xxx, con lo que tenemos rendimientos constantes del capital en un mundo",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP ART NC VSfin QU CQUE NP,1,1,False,True,,False,,0,1
H19,H19_economy_9,economy,hyp_d'inclusion,both,['tecnología'],['forma'],"la_ART_el tecnología_NC_tecnología en_PREP_en el_ART_el momento_NC_momento t_ALFS_t,_CM_, de_PREP_de tal_QU_tal forma_NC_forma",la tecnología en el momento t de tal forma,"en la cual xxx, de nuevo, es un índice de la tecnología en el momento t de tal formaque xxx, además, xxx vuelve a ser una función homogénea",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP ART NC ALFS PREP QU NC,1,1,False,True,,False,,0,1
H19,H19_economy_10,economy,hyp_d'inclusion,both,"['suma', 'número', 'infinito']",['términos'],la_ART_el suma_NC_suma descontada_VLadj_descontar de_PREP_de un_ART_un número_NC_número infinito_ADJ_infinito de_PREP_de tales_QU_tal términos_NC_término,la suma descontada de un número infinito de tales términos,"límite. Puesto que la función de utilidad, xxx, es la suma descontada de un número infinito de tales términos, xxx valdrá infinito, a menos que se restrinja el conjunto",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC VLadj PREP ART NC ADJ PREP QU NC,1,1,False,True,,False,,0,1
H19,H19_economy_11,economy,hyp_d'inclusion,left,['precio'],[None],el_ART_el precio_NC_precio de_PREP_de tales_QU_tal activos_NC_activo,el precio de tales activos,"La ecuación (9. 11) indica, pues, que el precio de tales activoses un margen constante sobre el coste marginal, siendo el margen",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP QU NC,4,4,False,True,,False,,0,4
H19,H19_economy_12,economy,hyp_d'inclusion,left,"['precios', 'menos']",[None],"los_ART_el precios_NC_precio,_CM_, a_PREP_a menos_ADV_menos que_CQUE_que tal_QU_tal oferta_NC_oferta",los precios a menos que tal oferta,"de oferta de mano de obra se desplazará con cada movimiento de los precios a menos que tal ofertasea función dependiente sólo del salario real. De este modo,",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP ADV CQUE QU NC,1,1,False,True,,False,,0,1
H19,H19_economy_13,economy,hyp_d'inclusion,none,[None],[None],la_ART_el equivalencia_NC_equivalencia de_PREP_de tales_QU_tal mercancías_NC_mercancía,la equivalencia de tales mercancías,"consecuencia, el salario real bajando. Si esto es verdad, la equivalencia de tales mercancíascon el salario nominal existente no es una indicación precisa de la",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP QU NC,4,4,False,True,,False,,0,4
H19,H19_economy_14,economy,hyp_d'inclusion,left,"['desocupación', 'desocupación involuntaria']",[None],los_ART_el problemas_NC_problema de_PREP_de la_ART_el desocupación_NC_desocupación involuntaria_ADJ_involuntario -si_VLfin_-si tal_QU_tal cosa_NC_cosa,los problemas de la desocupación involuntaria tal cosa,"al caso de la ocupación plena, es una falacia aplicarla a los problemas de la desocupación involuntaria tal cosaexiste (¿ quien lo negará?) -. Los teóricos",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP ART NC ADJ VLfin QU NC,1,1,False,True,,False,,0,1
H19,H19_economy_15,economy,hyp_d'inclusion,both,"['mano', 'obra', 'mayor', 'cantidad', 'mano de obra']",['bienes'],la_ART_el mano_NC_mano de_PREP_de obra_NC_obra demande_PE_demande mayor_ADJ_grande cantidad_NC_cantidad de_PREP_de tales_QU_tal bienes_NC_bien,la mano de obra demande mayor cantidad de tales bienes,"mayor de bienes para asalariados, no se debe necesariamente a que la mano de obra demande mayor cantidad de tales bienes; y el que la mano de obra esté dispuesta a aceptar",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP NC PE ADJ NC PREP QU NC,1,1,False,True,,False,,0,1
H19,H19_economy_16,economy,hyp_d'inclusion,both,['global'],['forma'],"la_ART_el oferta_NC_oferta global_ADJ_global,_CM_, en_PREP_en tal_QU_tal forma_NC_forma",la oferta global en tal forma,"las ventas) siempre se ajusta por sí mismo al precio de la oferta global en tal formaque cualquiera que sea el valor de N, el producto D",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC ADJ PREP QU NC,3,3,False,True,,False,,0,3
