id,presence,candidate_term_left,candidate_term_right,occurrence,full_context,topic,sub_id,relational_semantic_type
H17,none,[None],[None], la encuesta del Instituto Nacional de Estadística INE,", la mejora se circunscribió a los componentes no alimenticios. Según la encuesta del Instituto Nacional de Estadística INE, de octubre a diciembre, los índices de ventas de artículos",economy,H17_economy_126,hyp_appositif
H17,left,['movimientos'],[None], los movimientos turísticos en fronteras FRONTUR,". Desde otra vertiente, los resultados de la estadística mensual de los movimientos turísticos en fronteras FRONTURhan ofrecido datos interesantes sobre las características básicas del turismo receptor.",economy,H17_economy_127,hyp_appositif
H17,right,[None],"['importe', 'activo']", Suspensiones de pago importe activo,Cifra de negocios. Resultados (sin dotaciones ni provisiones). Suspensiones de pago importe activo. Sociedades mercantiles constituidas. Crédito comercial. Consumo. Demanda de,economy,H17_economy_128,hyp_appositif
H17,right,[None],"['variación', 'anual', 'variación anual']", INDICADORES DE EMPLEO Porcentaje de variación anual,"17, 8 % obtenido para los mayores de 25 años. INDICADORES DE EMPLEO Porcentaje de variación anualTabla NOTA: Cifras correspondientes a la encuesta de población activa.",economy,H17_economy_129,hyp_appositif
H17,left,"['índice', 'precios', 'consumo', 'índice de precios', 'precios de consumo']",[None], El índice de precios de consumo IPC,"INE y elaboración propia. PRECIOS La inflación baja del 3 % El índice de precios de consumo IPCaumentó un 0, 3 % en enero, tres décimas por",economy,H17_economy_130,hyp_appositif
H17,right,[None],"['mensuales', 'porcentaje']", TIPOS DE Interés Medias mensuales en porcentaje,"promedio diario en diciembre a 3, 8 billones en enero. TIPOS DE Interés Medias mensuales en porcentajeTabla NOTAS: - Cifras provisionales. - Día 24 para el",economy,H17_economy_131,hyp_appositif
H17,right,[None],"['miles', 'pesetas']", LETRAS DEL TESORO Tabla Importe miles de millones de pesetas,contrasta con la caída registrada en el mes anterior. EMISIONES DE LETRAS DEL TESORO Tabla Importe miles de millones de pesetas. Tipo de interés (%). Nominal solicitado. Nominal,economy,H17_economy_132,hyp_appositif
H17,right,[None],"['inversión', 'inversión mobiliaria', 'fondos de inversión']", los inversores de los FIM fondos de inversión mobiliaria,"051 millones. Cabe señalar, asimismo, el mayor atractivo para los inversores de los FIM fondos de inversión mobiliariaque los FIAMM (fondos de inversión en activos del mercado monetario",economy,H17_economy_133,hyp_appositif
H17,right,[None],['variación'], Depósitos BANCARIOS A EMPRESAS Y FAMILIAS Porcentajes de variación,en relación con el mismo mes del año precedente. Crédito Y Depósitos BANCARIOS A EMPRESAS Y FAMILIAS Porcentajes de variaciónNOTAS: Cifras provisionales. Incluyen saldos en pesetas y en moneda,economy,H17_economy_134,hyp_appositif
H17,right,[None],"['mensuales', 'porcentaje']", TIPOS DE Interés BANCARIOS Medias mensuales en porcentaje,serie desestacionalizada. FUENTES: Banco de España y elaboración propia. TIPOS DE Interés BANCARIOS Medias mensuales en porcentajeTabla NOTAS: Cifras provisionales. Tipos de referencia recomendados por el,economy,H17_economy_135,hyp_appositif
H17,left,"['crecimiento', 'producto', 'bruto', 'producto interior bruto']",[None], un crecimiento del producto interior bruto PIB,"del nivel de actividad, el ejercicio de 1996 se cerró con un crecimiento del producto interior bruto PIBdel 2, 3 %, según una primera estimación del Ministerio",economy,H17_economy_136,hyp_appositif
H17,right,[None],['anuales'], EMPLEO ESTIMADO Medias anuales,"de Estadística, Ministerio de Economía y Hacienda y elaboración propia. EMPLEO ESTIMADO Medias anualesTabla Sectores de actividad. Total. % variación. Agricultura.",economy,H17_economy_137,hyp_appositif
H17,right,[None],"['anual', 'porcentaje']", TIPOS DE Interés Media anual en porcentaje,Tabla NOTA: Provisional. FUENTE: Instituto Nacional de Estadística. TIPOS DE Interés Media anual en porcentajeTabla NOTA: Emisiones en el mercado primario. FUENTE: Banco,economy,H17_economy_138,hyp_appositif
H17,right,[None],['pesetas'], COMERCIO EXTERIOR Miles de millones de pesetas,. Lira italiana. Ecu. FUENTE: Banco de España. COMERCIO EXTERIOR Miles de millones de pesetasTabla Importaciones. Exportaciones. Saldo comercial. NOTA: Provisional.,economy,H17_economy_139,hyp_appositif
H17,right,[None],['pesetas'], ENDEUDAMIENTO NETO DEL SECTOR PÚBLICO Miles de millones de pesetas,"la Administración del Estado, Banco de España y elaboración propia. ENDEUDAMIENTO NETO DEL SECTOR PÚBLICO Miles de millones de pesetasTabla NOTAS: El endeudamiento neto es igual a la deuda bruta",economy,H17_economy_140,hyp_appositif
H18,none,[None],[None], la infraestructura económica necesaria en particular las telecomunicaciones,el ritmo de integración es la disponibilidad y el mantenimiento adecuado de la infraestructura económica necesaria en particular las telecomunicacionesy el transporte. Contar con un sistema de comunicaciones de alta,economy,H18_economy_1,hyp_d'inclusion
H18,none,[None],[None], los obstáculos normativos sobre todo para las empresas,"suministro de incentivos de mercado en el sector privado, y eliminar los obstáculos normativos sobre todo para las empresasextranjeras. - Aumento de las actividades de investigación y desarrollo,",economy,H18_economy_2,hyp_d'inclusion
H18,left,"['activa', 'población activa']",[None], la población activa trabaja en la agricultura sobre todo en explotaciones,"varían extraordinariamente. En los países pobres, el 61 % de la población activa trabaja en la agricultura sobre todo en explotacionesagrícolas familiares; el 22 % trabaja en el sector rural no",economy,H18_economy_3,hyp_d'inclusion
H18,left,"['muchos', 'trabajadores']",[None], muchos trabajadores sobre todo en las explotaciones,"países receptores. La participación en el comercio internacional ha beneficiado a muchos trabajadores sobre todo en las explotacionesagrícolas, las fábricas y el sector de servicios de Asia.",economy,H18_economy_4,hyp_d'inclusion
H18,both,"['propiedades', 'enteramente']",['función'], unas propiedades enteramente diferenciadas En particular la función,podría argumentar que el capital físico y el humano son bienes con unas propiedades enteramente diferenciadas En particular la funciónde producción de capital físico es distinta de la de capital humano,economy,H18_economy_5,hyp_d'inclusion
H18,both,['industria'],['industria'], la industria en particular a la industria,"se permite a la teoría clásica extender sus conclusiones por analogía de la industria en particular a la industriaen conjunto, es completamente incapaz de contestar la pregunta relativa a",economy,H18_economy_6,hyp_d'inclusion
H18,both,"['dinero', 'atributos']",['artificio'], El dinero en sus atributos importantes es sobre todo un artificio,"de la distribución y no una teoría del dinero "" autónoma. El dinero en sus atributos importantes es sobre todo un artificiosutil para ligar el presente con el futuro; y no podemos",economy,H18_economy_7,hyp_d'inclusion
H18,both,"['factores', 'producción']",['trabajadores'], los factores de la producción y en particular los trabajadores,"unidades de costo. Este resultado es consecuencia del supuesto de que los factores de la producción y en particular los trabajadores, están dispuestos a resistirse a una reducción en sus remuneraciones monetarias",economy,H18_economy_8,hyp_d'inclusion
H18,both,['ideas'],['relación'], las ideas o contenidos mentales sobre todo en relación,"origen francés y significó al principio, simplemente, el análisis de las ideas o contenidos mentales sobre todo en relacióncon las teorías de Condillac. A veces se usó también,",economy,H18_economy_9,hyp_d'inclusion
H18,both,['autor'],['norteamericano'], el autor es sobre todo norteamericano,burocracias conservadoras. El uso de 'liberal 'a que alude el autor es sobre todo norteamericano. [3] Algunos de sus puntos son discutibles. Por,economy,H18_economy_10,hyp_d'inclusion
H18,both,"['más', 'libro', 'aportaciones originales']",['capítulos'], las aportaciones originales más importantes del libro sobre todo en los capítulos,"problemas económicos aparecían bajo una nueva luz. En cualquier caso, las aportaciones originales más importantes del libro sobre todo en los capítulos4-7, referentes a la diferenciación del producto y a los costes",economy,H18_economy_11,hyp_d'inclusion
H18,both,"['factores', 'produjeron', 'macrodinámica']",['macrodinámica'], los factores que produjeron la macrodinámica y en particular la macrodinámica,"es una característica destacada de nuestro tiempo. El anterior análisis de los factores que produjeron la macrodinámica y en particular la macrodinámicaestadística, permite inferir que este desarrollo se habría producido aunque no",economy,H18_economy_12,hyp_d'inclusion
H18,both,"['tipos', 'oficiales', 'tipos oficiales']",['influencia'], el mantenimiento de tipos oficiales y sobre todo la influencia,"de incremento de tipos de interés. En la City londinense, el mantenimiento de tipos oficiales y sobre todo la influenciade la bolsa neoyorquina, más intensa que en el continente,",economy,H18_economy_13,hyp_d'inclusion
H18,left,"['comportamiento', 'expansivo', 'enero']",[None], un comportamiento expansivo en enero debido sobre todo al sector,"9 %. Los factores autónomos creadores de liquidez de base tuvieron un comportamiento expansivo en enero debido sobre todo al sectorexterior, de modo que disminuyeron las necesidades de liquidez del sistema",economy,H18_economy_14,hyp_d'inclusion
H18,left,"['auge', 'exportaciones']",[None], un auge importante de las exportaciones en particular gracias,"se manifestó también en el comercio de servicios, marcado también por un auge importante de las exportaciones en particular graciasal turismo, hasta el punto que el saldo de la rúbrica",economy,H18_economy_15,hyp_d'inclusion
H19,none,[None],[None], los países que han introducido reformas tales como Argentina,"de manufacturas e inversión extranjera directa. También pertenecen a este grupo los países que han introducido reformas tales como Argentina, Chile y México en América Latina; Marruecos en el Oriente",economy,H19_economy_1,hyp_d'inclusion
H19,none,[None],[None], la comunidad internacional se preocupe de hacer respetar tales normas,". Esta es una distinción bien fundada, y es razonable que la comunidad internacional se preocupe de hacer respetar tales normas. Sin embargo, conviene que los acuerdos de comercio multilaterales se",economy,H19_economy_2,hyp_d'inclusion
H19,none,[None],[None], los estudios como medida de la experiencia tal vez,", el uso de los "" años transcurridos desde la terminación de los estudios como medida de la experiencia tal vezno sirva para describir adecuadamente las características de la experiencia de las",economy,H19_economy_3,hyp_d'inclusion
H19,right,[None],['forma'], los Precios de Ejercicio se fijan de tal forma,"de Precio de Ejercicio más cercano. Para las demás series, los Precios de Ejercicio se fijan de tal formaque, en relación con el primer Precio de Ejercicio, al",economy,H19_economy_4,hyp_d'inclusion
H19,right,[None],['forma'], los Precios de Ejercicio se fijan de tal forma,"de Precio de Ejercicio más cercano. Para las demás series, los Precios de Ejercicio se fijan de tal formaque, en relación con el primer Precio de Ejercicio, al",economy,H19_economy_5,hyp_d'inclusion
H19,right,[None],['forma'], los Precios de Ejercicio se fijan de tal forma,"de Precio de Ejercicio más cercano. Para las demás series, los Precios de Ejercicio se fijan de tal formaque, en relación con el primer Precio de Ejercicio, al",economy,H19_economy_6,hyp_d'inclusion
H19,right,[None],['forma'], los Precios de Ejercicio se fijan de tal forma,"de Precio de Ejercicio más cercano. Para las demás series, los Precios de Ejercicio se fijan de tal formaque, en relación con el primer Precio de Ejercicio, al",economy,H19_economy_7,hyp_d'inclusion
H19,left,"['tamaño', 'externalidad', 'sea']",[None], el tamaño de la externalidad sea tal que xxx,"de destacar que la condición (1. 6) requiere que el tamaño de la externalidad sea tal que xxx, con lo que tenemos rendimientos constantes del capital en un mundo",economy,H19_economy_8,hyp_d'inclusion
H19,both,['tecnología'],['forma'], la tecnología en el momento t de tal forma,"en la cual xxx, de nuevo, es un índice de la tecnología en el momento t de tal formaque xxx, además, xxx vuelve a ser una función homogénea",economy,H19_economy_9,hyp_d'inclusion
